timestamp,aapl,intu,klac,nvda,adsk,has,nke,tif,pvh,bby,abc,unh,ci,mck,hum,el,cost,wba,mo,syy,bkr,slb,hal,cvx,oke,ipg,omc,viac,cmcsa,dis,expd,gww,pcar,ba,rtn,es,eix,ed,sre,exc,ecl,shw,iff,fmc,ppg,pld,reg,avb,well,kim
2015-08-25,23675.85,3151.34,6323.86,1310.61,11335.64,67060.63,46262.27,5620.29,12441.23,24566.98,3798.73,83406.19,5669.49,1388.55,118623.4,1060.68,1756.15,129751.4,111619.3,35461.19,396.82,5426.94,1507.29,9416.18,17137.64,13849.73,31291.66,507.9,135728.2,6474.3,32300.58,9265.61,34583.11,44333.79,14888.39,5165.96,9633.41,17412.96,14929.55,6146.07,9844.77,43835.97,2286.06,14292.25,22125.59,354.63,1079.06,2176.86,29490.36,1750.94
2015-09-01,24584.17,3318.24,6557.32,1393.33,10704.97,67988.75,48541.2,5489.81,13305.81,26423.49,3871.26,85415.88,5890.27,1444.65,121185.7,1084.93,1830.12,137824.8,112071.6,35497.54,453.38,5680.43,1716.86,10514.86,18931.05,13770.56,30823.42,514.01,138677.2,6718.72,32661.06,9501.03,35282.2,45022.7,14798.15,5036.95,9586.49,17239.39,14254.1,6057.12,9928.59,43814.82,2268.54,14391.65,22198.5,359.4,1103.44,2168.02,29071.0,1746.29
2015-09-08,25631.71,3461.86,6798.96,1465.71,11015.6,71523.19,50061.5,5622.36,13459.59,28108.5,3940.68,88039.88,5977.14,1441.77,125059.6,1090.83,1871.54,144312.4,115216.4,36396.79,450.3,5689.46,1716.86,10333.32,19738.36,14659.95,32185.57,514.36,143945.0,7022.55,33232.39,9784.66,35634.84,47276.66,15759.65,5081.77,9697.09,17452.15,14366.93,6123.83,10227.14,46124.27,2333.04,15027.1,23425.67,362.61,1114.21,2180.75,29159.53,1754.04
2015-09-15,26537.76,3511.18,7178.5,1482.51,10970.89,74138.88,50997.77,5515.91,12921.93,28856.17,4116.55,91423.38,5961.88,1478.82,126891.8,1087.32,1884.77,145641.9,117804.1,35842.7,445.38,5542.6,1674.33,10377.7,18882.29,14968.98,32261.25,515.42,144008.0,6983.39,33531.66,9643.93,36049.34,48152.8,15682.73,5152.68,9913.25,17541.74,14042.34,6164.27,10410.86,44192.09,2270.68,14292.25,22910.5,367.18,1136.33,2237.95,29728.0,1802.85
2015-09-22,25880.48,3426.74,6744.36,1479.28,11043.84,70829.44,51951.96,5432.17,12790.93,27731.02,4027.25,93632.19,5981.38,1468.26,127540.8,1086.62,1887.69,138898.1,118000.0,35742.79,452.63,5465.77,1694.69,10388.45,19890.07,14848.38,31819.35,501.52,145457.3,6919.92,31443.58,9236.94,34051.06,47336.71,15332.15,5237.64,10196.43,18194.03,14374.66,5753.86,10472.26,41826.2,2243.77,13152.7,22264.11,375.01,1162.98,2284.58,31470.67,1864.05
2015-09-29,24889.99,3425.95,6577.79,1532.28,10646.14,68148.13,53609.48,5189.92,11021.91,26980.93,3706.69,86998.06,5614.82,1363.41,119024.1,1106.0,1901.85,131449.3,118065.3,35361.28,420.78,5204.42,1568.92,10253.98,16720.45,14124.81,30899.74,459.0,138979.6,6712.64,31647.63,9205.23,32300.26,45485.5,15780.36,5439.55,10424.09,18448.78,14711.29,5893.36,10236.1,38598.22,2170.32,11748.57,20886.27,380.91,1167.89,2332.56,31372.82,1865.6
2015-10-06,25403.49,3582.99,7163.49,1664.11,10542.6,68307.5,55186.37,5511.53,11511.73,27993.56,3627.92,88391.94,5793.23,1357.73,121150.4,1167.11,1963.91,134717.2,120634.3,36686.13,461.14,5568.96,1766.17,11698.27,20502.32,15119.73,32724.66,486.92,149256.3,7006.34,33246.0,9717.77,33463.34,47562.82,16287.42,5587.4,10634.96,18378.79,15211.21,6107.66,11070.21,41725.71,2318.25,12929.5,22696.66,398.61,1197.38,2369.82,32197.57,1956.64
2015-10-13,25513.04,3616.58,7043.34,1706.12,12255.77,69498.19,56360.07,5437.0,11434.27,27783.52,3671.6,94439.56,5883.91,1416.1,124908.9,1166.69,2015.12,136383.1,125445.8,37747.9,458.72,5621.68,1740.38,11885.2,20659.45,15798.09,33791.98,498.69,152268.3,7196.75,33851.34,9672.16,33351.98,49562.41,16479.4,5621.61,10722.69,18348.0,15656.63,6184.48,11350.77,43174.86,2366.77,12968.75,23615.21,406.08,1227.05,2425.97,32141.65,2028.62
2015-10-20,25964.92,3732.96,7353.26,1794.66,12236.94,68382.5,59298.8,5514.29,11335.17,26485.86,3633.77,91720.44,6026.29,1397.06,125904.4,1176.38,2045.29,142149.8,130061.3,37610.59,443.29,5690.22,1704.64,12101.71,20659.45,16122.18,34478.11,517.66,155786.5,7416.18,34191.41,8763.06,32801.38,49064.28,16720.5,5759.52,11041.54,18801.52,15801.47,6182.46,11281.82,42240.49,2421.3,13389.74,24635.84,420.44,1259.37,2492.92,32477.14,2040.35
2015-10-27,26142.93,3880.61,8920.57,1837.95,12731.13,73332.63,58604.44,5490.14,10193.79,25885.79,3803.8,90920.69,5804.24,1340.61,118617.8,1175.4,2087.64,152433.8,132935.1,38104.88,429.37,5795.66,1695.6,11793.75,18026.22,16943.74,35697.89,524.14,155761.1,7681.52,34320.64,8793.9,31675.41,52448.76,17582.2,5729.73,10861.03,18826.71,15731.39,5772.05,11196.8,42647.74,2441.27,12947.34,25012.49,423.98,1280.73,2414.9,31717.63,2100.59
2015-11-03,27973.29,3867.95,9078.94,1841.83,13632.42,72832.88,58864.26,5755.84,10584.5,26808.41,3808.87,89618.19,5591.52,1353.08,120899.9,1219.79,2101.4,141332.9,125946.5,37491.61,454.05,6139.86,1811.86,13197.71,18800.8,17546.72,35645.48,568.19,158342.8,7801.03,33837.73,9167.01,32931.29,52318.04,17613.45,5676.77,10226.71,18375.99,16267.14,5763.96,11339.44,47598.12,2494.3,14759.75,25318.68,425.25,1290.94,2398.7,30193.96,2125.63
2015-11-10,26764.2,3914.26,9114.43,1991.12,14910.24,75265.94,58237.09,5527.41,10585.64,25998.3,3855.66,88270.06,5688.98,1362.6,119484.6,1199.56,2075.07,133804.1,123638.7,37098.02,415.45,5932.74,1760.29,12537.42,16985.29,17358.29,34840.23,585.97,155837.1,7927.96,33728.9,9213.33,31947.62,51594.27,17567.31,5557.61,10130.55,17544.54,15776.55,5873.14,10990.87,46760.73,2439.12,14328.05,24658.54,404.51,1240.66,2328.24,28052.0,2020.79
2015-11-17,26058.24,3817.28,9176.77,1964.62,14413.71,70503.5,54913.1,5116.08,9693.73,23035.43,3880.93,87127.56,5668.21,1368.65,114798.4,1152.78,2107.97,133502.1,123399.3,37052.25,412.45,5779.85,1724.1,12384.8,15705.05,17086.95,34320.87,598.1,154723.4,7840.87,33348.02,8441.11,31083.66,51924.85,18344.18,5478.17,9961.84,17666.96,15591.22,5658.57,11028.65,47672.71,2478.62,14955.98,24802.41,409.03,1257.47,2364.28,27792.26,2025.49
2015-11-24,27247.82,3949.1,9145.12,2021.85,14844.35,71371.06,59361.51,5474.27,10552.46,23650.5,3854.71,86213.56,5689.41,1400.53,114046.7,1202.09,2151.75,133437.8,125336.9,37821.13,442.63,5888.3,1797.84,12428.34,16709.37,17313.07,34787.82,595.28,156064.9,7963.75,33484.05,8668.23,31984.92,52838.36,18805.54,5588.5,10071.5,17635.85,15617.7,5676.96,11309.21,48837.45,2578.24,15216.42,25724.18,426.14,1276.13,2422.19,29407.38,2040.35
2015-12-01,26894.84,4029.46,9343.27,2124.33,15230.29,68966.31,59719.9,5481.86,10509.16,23530.48,3893.85,88551.88,5915.27,1413.3,117527.5,1198.7,2139.81,135143.4,126033.6,37564.83,457.97,5925.71,1835.84,12582.07,16118.92,17683.13,35736.02,601.87,156292.7,7790.9,33508.39,8807.13,32065.71,52514.91,18525.75,5601.75,10004.02,17703.73,15583.43,5691.27,11304.49,49056.61,2619.25,14973.82,26033.88,429.38,1297.08,2495.62,30606.9,2084.95
2015-12-08,27098.83,3892.09,9457.48,2176.88,15051.44,65844.75,59142.11,5252.73,9088.11,23320.46,3931.81,88637.56,5818.23,1396.01,115150.5,1227.6,2240.37,134612.4,126773.8,37683.82,412.89,5420.09,1648.17,11760.32,11842.25,17842.24,36360.2,587.03,150699.0,7594.43,31980.6,8519.73,30114.05,51537.4,18897.81,5639.26,10063.06,17952.64,14642.76,5423.56,10992.75,47872.45,2598.42,14274.54,25056.02,417.29,1247.38,2420.97,30403.84,1991.85
2015-12-15,25324.79,3878.63,9478.12,2138.6,14376.05,65250.64,57754.5,5129.88,8700.66,22700.79,3979.55,89960.88,5959.77,1383.0,118956.4,1233.24,2139.81,132118.4,124836.1,37656.36,388.89,5445.86,1685.88,12620.16,11776.02,16963.38,35250.0,553.29,146168.4,7621.36,31905.25,8498.77,29759.77,52084.8,18879.95,5532.77,10059.69,17726.36,14452.75,5241.68,10903.8,46552.14,2537.23,13518.18,24031.84,412.58,1266.61,2387.36,30512.45,2023.14
2015-12-22,24577.58,3848.15,9505.64,2136.01,14351.34,62968.43,59209.48,5272.4,8332.57,22791.48,4037.08,89830.81,6172.07,1458.01,119254.3,1249.73,2139.01,138393.6,127002.4,37775.36,377.76,5267.71,1545.92,12281.4,12758.27,17645.25,36171.78,550.69,143991.8,7253.07,31514.73,8820.67,30401.88,50609.67,18881.44,5640.71,10042.82,18017.7,14627.18,5623.83,10842.21,46280.0,2565.79,14003.39,24083.04,417.65,1287.94,2440.68,31244.45,2043.48
2015-12-29,24923.68,3932.47,9618.47,2184.66,14641.97,64533.9,57714.08,5386.2,8467.04,23237.34,4100.08,91651.31,6287.33,1480.33,121490.4,1260.31,2157.98,139697.0,129530.6,38013.34,388.8,5345.04,1567.73,12414.73,13271.48,17918.0,37006.4,558.72,145687.6,7276.18,31288.65,8977.47,30971.63,52376.28,18812.98,5775.36,10272.26,18425.01,15036.0,5711.7,11028.88,46817.26,2612.52,14468.98,24526.86,432.54,1314.98,2521.26,32354.25,2109.98
2016-01-05,23541.58,3798.27,9458.86,2133.42,14211.32,64298.14,56025.59,5155.82,8489.84,23539.61,4044.9,89249.5,6108.08,1444.71,121843.2,1240.71,2121.76,130123.2,128717.1,37198.7,384.04,5268.47,1563.19,12191.6,13999.89,17622.52,35476.27,544.9,141486.1,6856.24,30521.34,8721.52,30197.02,50144.02,18826.0,5714.15,10027.39,18359.95,14791.29,5754.61,10698.18,45207.15,2565.29,13462.35,23973.31,424.7,1311.17,2512.29,33100.41,2097.76
2016-01-12,22911.27,3766.66,9047.42,1957.63,12893.5,66797.25,53834.15,4747.1,7985.0,22768.82,3685.65,85868.63,5893.66,1212.0,114517.5,1187.42,2070.36,131651.8,130541.8,37540.97,343.22,4907.64,1430.05,11176.66,12057.46,16705.79,33960.51,555.53,139503.0,6894.29,29801.98,8196.08,28929.47,46891.61,18689.83,5688.56,10100.51,18526.83,13952.03,5709.66,10017.82,43552.84,2552.34,12735.14,23195.41,403.95,1296.51,2439.32,32127.57,2014.83
2016-01-19,22154.89,3609.0,8850.65,1772.77,11199.15,66438.88,52379.18,4456.35,7567.92,19549.59,3621.47,86113.38,5929.25,1252.13,111241.3,1182.49,1996.26,129849.6,128387.4,36858.42,332.77,4762.09,1353.7,11089.58,11472.51,16433.04,33044.34,536.28,137926.7,6385.34,29425.17,8149.35,28827.04,44808.64,18097.26,5852.14,10222.94,19536.62,14510.49,5648.35,9700.38,42303.28,2447.73,12470.05,22337.05,387.57,1321.26,2423.56,32004.78,2030.62
2016-01-26,22918.14,3678.89,8963.48,1861.63,11394.47,68211.81,54884.96,4335.61,7928.02,21189.42,3571.38,87168.94,5738.56,1263.58,111689.0,1178.4,1970.12,127822.3,129618.5,36203.52,334.28,4952.36,1315.08,11444.68,13409.44,16933.09,34531.32,561.32,139426.8,6541.63,30274.7,8124.01,30440.29,45501.78,17886.27,5803.17,10321.57,19231.14,14466.57,5689.22,9867.15,44083.07,2413.0,12477.21,22576.02,395.61,1359.15,2418.8,31168.89,2111.98
2016-02-02,21655.23,3738.86,9103.84,1820.12,10799.1,70541.56,56178.28,4424.43,8563.91,21393.46,3449.28,87107.75,5589.4,1145.42,113188.1,1198.56,1970.12,125505.2,132982.1,39468.75,351.25,5218.44,1386.88,11052.85,13086.43,16523.96,34713.59,550.93,138791.1,6327.58,30370.61,8426.7,30427.48,41773.06,18770.63,6129.22,10665.05,20116.46,14984.24,6159.23,9942.96,44000.0,2528.4,12369.74,22688.2,389.85,1378.19,2288.62,29190.13,2146.73
2016-02-09,21889.32,3579.22,8801.11,1653.41,10034.29,68264.19,50008.09,4314.09,8101.24,21098.75,3316.62,85027.19,5431.76,1111.28,108209.3,1274.97,1962.7,120565.4,132894.1,39302.73,349.16,5139.61,1344.62,11281.42,11677.04,15531.46,34353.84,503.9,147994.8,6273.22,31446.22,9214.52,31906.28,42256.48,18912.79,6085.82,10780.68,20820.77,15043.85,6527.07,10158.06,44615.07,2519.99,12369.74,22188.3,371.29,1352.87,2189.29,26682.2,2134.09
2016-02-16,22269.54,3786.91,8982.11,1750.71,10563.77,67410.19,51903.15,4388.34,8423.74,22292.73,3350.27,88079.19,5686.02,1127.61,113032.1,1249.31,1983.56,123751.4,132564.4,40363.46,344.56,5477.71,1360.52,11684.13,11903.45,15682.98,36334.87,530.72,146138.8,6313.31,31912.1,9398.12,33041.28,40399.14,18077.81,5993.46,10607.24,20264.22,14814.82,6402.21,10295.46,45765.65,2298.04,13179.34,22829.63,368.9,1345.63,2247.18,26787.51,2094.6
2016-02-23,21820.19,3866.33,9112.53,2049.74,11693.34,70702.88,54076.65,4470.23,8862.19,23365.8,3431.77,92668.63,5841.11,1137.96,117230.8,1293.01,2000.19,127275.6,135246.4,39570.21,355.35,5502.91,1458.22,11697.91,12061.94,16198.18,36848.12,554.83,146291.3,6481.15,30959.8,9570.74,33131.35,41941.91,18737.71,6213.79,11049.35,20572.59,15503.48,6437.3,9489.07,45018.04,2230.74,13125.61,23222.12,376.35,1347.54,2316.48,29042.14,2123.82
2016-03-01,23165.95,3925.9,9570.38,2132.12,12780.54,73483.19,56510.58,4690.89,9407.17,24967.85,3434.92,93066.38,5870.35,1159.68,122928.4,1306.82,2002.32,129894.5,135708.1,41110.6,371.62,5650.25,1508.85,11865.98,13697.74,16517.92,37893.79,593.7,150562.6,6635.4,31713.41,9824.61,33909.78,43039.8,18667.38,6084.09,11372.43,19924.43,15148.95,6557.01,10031.08,49850.1,2299.76,13748.94,24375.02,399.88,1390.88,2413.78,31583.98,2163.31
2016-03-08,23281.17,3942.18,9396.95,2067.02,13380.63,74564.94,53857.21,4814.41,9597.57,25723.54,3450.24,93058.75,5929.25,1175.6,123803.4,1297.48,2008.04,129959.1,136961.2,41387.3,369.86,5550.24,1575.56,12225.56,14841.11,16105.93,37584.85,604.68,148198.1,6646.95,32343.71,9873.36,33658.88,43897.3,18338.18,6360.08,11749.93,20809.59,15426.61,7064.72,9881.36,48968.92,2311.63,13867.15,24847.45,410.4,1388.2,2437.15,31526.54,2158.57
2016-03-15,24099.22,3944.57,9667.49,2092.41,13253.55,74470.0,55288.95,4857.43,10030.82,24574.89,3390.52,95893.13,6078.03,1164.49,124746.3,1326.62,2051.01,131462.6,137233.0,42309.69,371.2,5590.7,1598.87,12987.42,15690.14,16174.59,38082.05,623.13,151020.2,6675.49,32967.15,9571.62,34360.11,45336.02,18363.62,6366.81,11908.06,21100.82,15718.39,7120.45,9892.02,50130.25,2379.14,14014.02,25642.97,420.43,1433.45,2500.74,31473.89,2218.6
2016-03-22,24592.36,4056.55,9911.68,2203.74,13644.19,74090.44,58440.6,5065.2,10145.97,24567.17,3424.31,98327.88,5889.83,1159.39,125051.5,1317.85,2025.07,133855.2,135325.1,42743.21,389.84,5619.71,1643.65,13156.88,17099.54,16426.37,39264.72,638.18,152215.1,6630.64,33145.29,10035.0,35035.6,48478.97,18520.74,6448.71,12066.2,21289.28,16235.28,7223.64,10510.92,49999.05,2478.36,14949.01,26886.45,426.7,1412.17,2525.48,31947.79,2211.49
2016-03-29,24813.58,4073.23,10039.32,2304.0,13703.02,74232.81,55370.0,5013.55,11144.72,24505.32,3395.23,99718.06,5852.53,1176.12,126197.9,1331.85,2065.37,134210.8,137610.1,42853.9,358.69,5573.14,1600.24,13132.07,16109.0,17189.32,39969.5,650.5,154452.5,6670.05,33426.17,10129.0,35228.59,46957.73,18323.21,6566.51,12343.37,21883.18,16458.09,7366.05,10596.48,50637.36,2488.19,14768.1,27065.14,439.54,1445.54,2594.91,33221.1,2275.47
2016-04-05,25304.41,4126.05,10040.71,2327.43,13439.46,73824.75,53731.14,5007.27,11001.07,24134.27,3366.56,97575.19,5743.17,1145.17,122984.5,1345.0,2075.08,134760.4,139606.8,43361.63,330.48,5547.19,1571.91,12766.99,16092.01,17380.06,40220.52,642.92,156114.4,6591.23,32734.22,10262.52,33986.97,45576.41,18970.13,6403.83,12057.51,21623.35,16289.0,7141.09,10581.27,50928.11,2500.11,13725.06,27275.64,442.34,1428.28,2595.87,33225.89,2243.14
2016-04-12,25449.59,4090.65,10010.18,2333.29,13159.42,76804.31,52722.62,4901.89,10673.85,23825.06,3335.52,97390.81,5755.46,1216.54,115769.7,1339.77,2002.32,131446.4,141581.2,43593.76,346.18,5794.54,1720.87,13433.79,18310.83,17387.69,40712.89,634.86,157621.1,6615.01,32802.73,10086.39,34514.5,46451.84,18971.63,6357.83,12151.66,21714.72,16448.61,7240.16,10703.91,52775.58,2569.26,13667.51,27645.26,440.84,1439.78,2540.17,33450.88,2281.39
2016-04-19,24636.14,4138.84,10144.76,2363.89,13914.82,82573.69,53632.09,5007.97,10859.69,25432.97,3515.85,100232.7,5928.83,1301.75,118731.7,1371.17,2044.36,132303.2,136900.3,43621.62,390.43,6080.07,1829.63,13845.71,19465.51,17860.72,40905.98,651.21,159051.3,6974.47,34131.84,10113.62,36103.52,47603.54,19004.75,6399.34,12225.26,21703.3,16467.57,7182.37,11031.9,52889.08,2650.54,15037.86,28528.91,458.99,1439.78,2512.94,34144.98,2283.78
2016-04-26,24046.22,4138.84,9967.18,2374.96,14357.23,83152.5,53614.07,5066.59,11137.88,25626.23,3586.17,103105.3,5963.16,1311.59,121252.1,1353.35,2029.99,131446.4,136101.6,42990.23,384.55,6046.48,1837.85,14092.32,20512.66,17875.98,40495.67,668.75,155910.1,7127.36,34008.51,10291.95,37911.26,47804.46,19298.26,6210.86,11781.92,20569.73,15991.92,7145.21,11024.3,53211.78,2609.14,15562.98,27794.58,459.19,1425.02,2487.35,33221.1,2276.61
2016-05-03,21933.1,4038.48,9660.56,2315.72,14199.56,81034.0,53596.07,4959.12,10939.5,24536.25,3358.3,101738.1,5838.54,1244.82,120199.1,1319.4,2020.13,131688.9,140205.7,45042.24,382.37,5896.08,1847.9,13958.69,20608.29,17784.43,40283.27,659.51,155654.7,7051.94,32467.03,10226.06,37222.91,47535.37,18983.67,6391.49,12268.05,21477.73,16575.03,7178.24,10798.98,51240.16,2587.25,17019.65,26803.22,457.68,1441.13,2482.28,34393.9,2271.83
2016-05-10,21659.14,4094.24,9691.08,2341.11,14018.36,82408.56,53307.92,4935.39,10256.57,25487.09,3012.57,102590.6,5639.74,1260.81,117896.1,1351.23,1995.45,130815.9,143311.6,46583.58,379.77,5669.34,1774.79,13951.8,23078.53,18181.16,40828.75,674.91,159970.6,7243.56,33385.06,10250.2,37062.07,48335.46,19862.71,6455.44,12208.14,21075.13,16538.68,7264.92,11133.63,52481.27,2736.38,16954.91,26713.04,478.74,1517.64,2613.94,35367.4,2369.04
2016-05-17,21675.37,4068.35,9473.54,2752.56,13644.19,80785.81,51416.93,4528.53,9883.46,24652.2,2928.11,99510.69,5529.11,1284.5,116034.6,1301.44,1915.93,124202.6,141714.3,45775.78,392.95,5716.67,1881.26,14027.57,24195.61,18028.57,40210.86,633.44,154326.7,6791.0,32590.35,9972.91,36438.04,47950.27,19543.61,6262.47,12001.02,20825.1,16431.22,7151.2,11126.02,51892.62,2763.69,16958.5,26290.46,476.23,1477.54,2522.93,34679.72,2225.61
2016-05-24,22697.81,4273.86,9923.66,2960.56,13757.15,82780.88,50957.69,4455.95,10153.79,23616.34,2933.87,101837.9,5290.46,1353.05,116021.1,1303.14,1902.19,125290.6,141514.6,45227.96,369.1,5773.17,1892.69,13949.6,24011.34,18066.71,40008.12,632.37,159459.9,6761.79,33693.36,9990.13,34997.32,46119.94,19575.22,6133.45,11966.79,20784.76,16486.54,7078.32,11271.48,51907.16,2779.95,17023.25,26474.72,473.83,1483.91,2464.63,33265.61,2213.66
2016-05-31,23152.23,4247.97,10194.86,3049.33,13712.43,83325.0,49724.04,4324.05,10699.0,24868.65,2959.13,102667.4,5430.34,1355.79,117196.3,1302.31,1984.91,125696.6,141181.8,44670.84,390.86,5862.82,1935.56,14062.38,24903.86,18349.92,40225.34,654.06,161656.1,6742.08,33535.12,10082.41,36018.11,45631.61,19518.02,6247.73,12261.21,21107.45,16927.42,7136.63,11145.99,51759.6,2796.21,17080.79,26455.07,476.53,1478.31,2461.75,33372.15,2245.53
2016-06-07,22959.8,4319.26,10199.05,3023.87,13808.92,83000.44,48361.74,4487.35,11086.81,24420.29,3008.07,105179.0,5462.13,1371.38,127991.4,1321.32,2036.27,128489.9,144420.8,45200.09,412.1,6154.81,2114.53,14385.39,26349.14,18396.0,40196.38,634.03,161528.4,6682.96,34232.75,10101.84,36295.91,47722.38,20243.54,6299.75,12399.86,21507.93,17175.52,7230.34,11485.39,52246.81,2807.69,17886.45,26477.18,491.37,1499.54,2323.67,34243.86,2299.72
2016-06-14,22595.8,4230.45,10152.92,3059.77,13110.0,81559.0,48876.51,4242.4,10765.16,22764.0,2980.05,105893.3,5398.98,1346.02,126150.3,1297.62,2079.64,136967.1,146126.8,45005.11,384.37,5951.96,2018.62,14101.36,26303.07,18119.6,39768.39,627.61,159970.6,6686.36,33334.8,9711.96,34958.56,47205.11,20434.69,6479.59,12680.59,22545.16,17395.16,7049.16,11346.59,51948.05,2760.87,17314.58,26307.66,498.95,1529.07,2326.54,35309.29,2322.03
2016-06-21,22236.44,4297.35,10324.86,3085.22,13665.37,81921.75,49463.54,4333.68,11575.0,23458.55,3021.88,106622.4,5416.78,1329.12,129125.9,1321.04,2097.38,135115.8,148096.0,46490.74,392.71,6033.41,2047.53,14374.26,26953.74,18564.9,40463.18,634.98,159715.3,6714.9,33548.93,9841.34,35262.21,47574.07,20258.58,6450.18,12687.43,22233.99,17452.05,7238.66,11387.7,51121.24,2758.92,17346.95,26548.43,505.22,1527.14,2395.93,35561.11,2363.47
2016-06-28,21698.55,4221.29,10063.45,2995.81,12114.57,79000.75,47946.3,4153.0,10217.66,23427.34,2972.55,107023.6,5307.42,1309.17,124485.9,1251.37,2076.03,129724.1,151967.4,45970.76,368.19,5888.18,1985.58,14150.09,26424.0,17236.64,38301.07,618.7,161068.8,6526.68,32878.92,9597.61,32193.4,44814.11,20017.75,6597.21,13098.25,22818.87,17571.36,7263.66,10989.13,51576.45,2637.61,15798.56,24705.81,484.89,1571.14,2453.27,36176.16,2435.98
2016-07-05,22023.14,4490.12,10080.23,3090.45,12425.2,78590.31,49851.88,4159.32,10545.02,23692.67,3171.46,109222.6,5372.7,1389.99,120580.2,1295.78,2071.36,135635.4,155771.6,47833.41,371.22,5965.02,1997.51,14420.2,27138.01,17635.89,39229.08,649.59,166722.6,6636.08,34046.25,9968.94,32613.34,45928.22,20687.98,6814.37,13530.61,23530.52,18074.13,7540.63,11212.25,52394.36,2736.45,16137.93,25219.29,500.87,1642.16,2522.22,37144.73,2547.45
2016-07-12,22586.52,4645.53,10531.75,3446.16,13503.0,82332.25,52434.78,4406.8,11337.75,24605.73,3322.21,107910.9,5468.07,1449.22,105270.3,1323.73,2218.53,131900.3,154115.6,47721.3,386.14,6120.23,2112.23,14867.13,27938.38,18495.8,41075.38,688.45,172210.7,6857.79,34529.77,10174.69,34977.94,47317.25,20934.66,6546.32,13189.55,22694.98,18013.67,7586.44,11470.65,54353.86,2856.41,17358.2,26705.66,506.43,1576.35,2560.27,36815.42,2522.55
2016-07-19,23154.55,4583.24,10617.02,3493.15,13535.94,77397.06,52163.84,4315.4,11208.86,24730.59,3390.88,110017.3,5523.17,1467.76,104365.4,1326.57,2243.08,133508.0,154898.9,48720.94,385.47,6132.53,2064.51,14764.1,27356.81,18311.54,40482.62,653.28,172056.8,6807.83,34536.68,9615.71,34661.37,48709.89,20880.18,6570.07,13282.56,22792.94,17868.88,7617.68,11455.39,54944.21,2884.93,17480.95,26627.05,522.81,1581.76,2540.56,37561.22,2522.55
2016-07-26,22412.64,4536.92,10762.4,3696.13,13825.39,77206.13,50908.52,4451.09,11533.93,25901.18,3382.6,109330.6,5934.76,1455.23,118368.8,1320.33,2235.74,132078.9,152012.1,48543.45,377.38,6193.23,1984.2,14296.29,26095.79,17881.58,40142.5,646.86,172287.6,6617.57,34854.42,9690.33,37704.34,48778.62,20489.72,6594.95,13239.5,23179.02,17876.84,7723.88,11418.21,52081.41,2926.3,17618.14,26229.04,537.87,1580.41,2515.46,37662.92,2510.5
2016-08-02,24223.36,4361.23,10584.87,3657.62,13618.3,77231.25,49599.0,4318.21,11008.11,25643.65,3529.41,110464.8,5261.64,1434.84,115381.6,1323.45,2221.46,128213.8,150691.8,48524.75,393.39,6061.84,1930.05,13866.06,25301.16,17351.82,39476.87,616.8,171569.6,6502.59,35427.72,9559.64,37355.46,47603.01,21369.0,6615.31,13187.82,23083.94,17627.05,7659.32,11709.98,53651.51,2892.77,16841.93,25474.8,547.98,1622.87,2548.14,37677.45,2542.63
2016-08-09,25363.08,4477.43,10821.11,3843.64,14199.56,78297.5,50366.66,4458.13,11017.23,26189.92,3497.44,109423.2,5390.5,1455.3,120525.8,1324.44,2239.61,131364.3,149080.6,48412.65,404.7,6287.75,2021.37,14106.93,26417.4,17382.53,39778.11,616.09,171569.6,6616.2,35268.85,9748.91,37432.99,47971.97,21205.55,6428.69,12970.78,22499.06,16926.99,7465.66,11709.03,52506.41,2969.19,17300.44,25740.03,548.39,1597.2,2564.55,38326.95,2503.27
2016-08-16,25495.95,4491.0,9746.54,4085.78,14743.16,77663.5,51369.11,4740.75,11997.02,26775.21,3530.59,108852.3,5588.03,1445.81,122226.8,1311.39,2252.95,134466.1,148275.0,48664.89,433.04,6294.66,2047.53,14287.93,27497.21,17850.87,40837.3,613.0,172621.1,6630.57,35289.57,10256.4,38198.46,49235.26,21370.52,6273.74,12631.44,21821.93,16674.02,7193.41,11655.63,51837.83,2918.24,17159.64,25562.46,544.75,1535.69,2466.09,37548.27,2374.73
2016-08-23,25372.41,4545.71,9585.96,4113.52,14933.78,78902.69,53843.64,4860.28,12499.84,30614.73,3525.46,109569.8,5637.62,1429.06,122383.3,1299.33,2238.91,134392.1,148722.6,49300.18,438.62,6281.6,2064.51,14305.24,28180.12,17812.48,41138.54,627.37,168389.5,6568.29,35365.55,10247.52,38938.04,48921.61,21365.97,6252.25,12741.68,22223.03,17003.36,7269.07,11696.63,51917.85,3006.41,17397.91,26250.54,544.14,1548.12,2412.73,37665.81,2385.98
2016-08-30,24708.09,4438.29,9629.63,4029.83,16009.21,78979.5,52380.6,5060.65,12313.86,30357.2,3408.6,105603.9,5435.0,1359.07,121437.5,1279.41,2166.67,131357.7,147424.7,48515.4,422.89,6196.3,2022.29,14308.06,27526.4,17912.29,41959.66,609.19,168107.4,6492.32,35393.19,10411.36,39249.44,47707.14,21240.36,6078.07,12395.45,21682.42,16554.69,7105.15,11821.54,51129.63,3014.25,17112.7,26457.7,537.27,1557.05,2405.14,37709.89,2408.47
